Link,Occurred,City,State,Country,Shape,Summary,Reported,Media,Explanation,Latitude,Longitude
Open,10/17/2012 20:30,Algodones,NM,USA,Circle,"Seen objects that appear to flash red, green, violet. All spectrums of light. This event has been happening on clear nights. ((Stars??)",10/17/2012,,,35.37863,-106.476007
Open,7/2/2023 13:34,Belen,NM,USA,Circle,At ruins. It was silent. no emissions . Disappeared,7/2/2023,Y,,34.450729,-106.374842
Open,5/16/2021 8:17,Belen,NM,USA,Circle,As I pulled to the light on my way into the city for work I noticed a big silver metal sphere in the sky not moving so I pulled over an,5/16/2021,,,34.660595,-106.775377
Open,7/4/2019 22:00,Bernalillo,NM,USA,Circle,5 large round bright orange objects appeared one by one in sky close to fireworks hovered silently for a minute and a half.,7/12/2019,,,35.316897,-106.550269
Open,7/11/2022 23:00,Bloomfield,NM,USA,Circle,"It was a ball of light that came from the north west, did a u and went in the north east direction",7/11/2022,,,36.716725,-107.980604
Open,11/17/2013 17:45,Carlsbad,NM,USA,Circle,Observed two reddish orange objects moving from west to east above Carlsbad New Mexico about four or five minutes apart. Both objects a,11/17/2013,,,32.418235,-104.230988
Open,3/20/2008 17:00,Carlsbad,NM,USA,Circle,bouncing ufo,5/27/2008,,,32.418235,-104.230988
Open,3/16/2024 0:12,Carrizozo,NM,USA,Circle,"My parent’s ring camera capture the object slowly moving across the sky at 12-12 am to 1:10 am, it traveled from south to north.",3/16/2024,Y,,33.642981,-105.876232
Open,11/15/2010 6:30,Cedar Crest,NM,USA,Circle,4 circular craft approached by USAF jets from Kirtland AFB,12/29/2019,,,35.108276,-106.375249
Open,8/1/1985 1:00,Cimarron,NM,USA,Circle,three males observed a low altitude craft pass silently overhead and was then joined by three others in incredible aerial manuevers. l,12/3/1999,,,36.509774,-104.915516
Open,9/25/2014 18:45,Clayton,NM,USA,Circle,Bright white object in western sky just after sunset.,9/27/2014,,,36.451432,-103.182366
Open,10/15/2023 22:00,Cleveland,NM,USA,Circle,This lights comes down from the sky. They move around the sky and disappear then come back,10/16/2023,Y,,35.993133,-105.371202
Open,8/15/2003 14:00,Conchas Dam,NM,USA,Circle,rather large cigar shaped object,1/18/2004,,,35.402635,-104.190143
Open,11/28/2015 11:00,Continental Divide,NM,USA,Circle,"Sent to MUFON, confirmed to be unsolved.",3/27/2016,,,35.421996,-108.312536
Open,8/7/2015 7:00,Deming,NM,USA,Circle,While I was pumping fuel at the petro in Deming new mexico i looked up and noticed a silver ball hovering south from where I was standi,8/7/2015,,,32.260473,-107.744865
Open,6/26/2021 18:00,Edgewood,NM,USA,Circle,"White circle, above clouds, moving slowly against wind",6/26/2021,,,35.062178,-106.190312
Open,5/21/2005 9:58,Edgewood,NM,USA,Circle,flying lights hoovering over mountain silent.,5/22/2005,,,35.062178,-106.190312
Open,4/9/2019 19:30,Espanola,NM,USA,Circle,Very bright large round object nw of moon and farther away than moon.,4/9/2019,,,35.992722,-106.079739
Open,8/1/2014 6:45,Espanola,NM,USA,Circle,Bright white hot light hovering low in early morning and suddenly moves hundreds of miles away in the blink of an eye.,8/1/2014,,,35.992722,-106.079739
Open,8/5/2005 22:00,Espanola,NM,USA,Circle,"INTENSELY BRIGHT LIGHT APPEAR AND DISAPPEAR, HOVER AND MOVE FROM ONE AREA TO ANOTHER.",8/10/2005,,,35.992722,-106.079739
Open,6/1/1947 17:00,Espanola,NM,USA,Circle,Saucer shaped object about ten feet in diam.,8/13/2013,,,35.992722,-106.079739
Open,10/11/2022 22:18,Farmington,NM,USA,Circle,Blob of light slowly moving,10/11/2022,Y,,36.746211,-108.19233
Open,4/18/2022 20:27,Farmington,NM,USA,Circle,Orange UFO passing over my house,4/18/2022,,,36.746211,-108.19233
Open,5/16/2015 16:40,Farmington,NM,USA,Circle,"4 UFO's OVER FARMINGTON, NM.",11/5/2016,,,36.746211,-108.19233
Open,10/10/2011 1:00,Farmington,NM,USA,Circle,Single reddish circle in the sky that wasn't jet nor satelitte,8/23/2013,,,36.746211,-108.19233
Open,9/13/2007 19:30,Farmington,NM,USA,Circle,"Four objects in circular reddish moving in the sky over Farmington and Kirtland, NM.",9/14/2007,,,36.746211,-108.19233
Open,4/1/1978 4:00,Farmington,NM,USA,Circle,Daytime ufos that appeared above Farmington New Mexico in 1978.,7/11/2002,,,36.746211,-108.19233
Open,4/24/2015 23:00,Glorieta,NM,USA,Circle,Extremely bright white light observed near north star. ((anonymous report)),4/22/2018,,,35.58264,-105.769
Open,9/19/2023 13:40,Grants,NM,USA,Circle,"I was snapping photos of the surrounding area, and didn’t notice I had photographed two objects, one donut shaped, and one rectangular",9/27/2023,Y,,35.152307,-107.834548
Open,9/24/2015 18:45,Hatch,NM,USA,Circle,Green falling object seemed to slow down not impact but disappeared behind mountain.,9/26/2015,,,32.667323,-107.15168
Open,12/26/2020 13:00,"Hondo, Seco",NM,USA,Circle,There is a bright flashing circular object over Taos Mountain/Taos Ski valley area. it seems to get bigger and brighter then back to sm,12/26/2020,,,36.524778,-105.618559
Open,10/6/2017 19:40,Jemez Springs,NM,USA,Circle,Video shows something flying past moon.,10/7/2017,,,35.76805,-106.693591
Open,9/22/2007 17:30,La Mesilla,NM,USA,Circle,Saw a light above & to right of moon that moved steadily at a very low rate of speed to L of moon. ((NUFORC Note: Jupiter? PD)),9/23/2007,,,35.947286,-106.071439
Open,3/10/2005 21:00,Laguna Pueblo,NM,USA,Circle,The object was a 3/4 spherical framework. Size undetermined. No sound. Drawing attached.,11/7/2006,,,35.037438,-107.385532
Open,4/12/2020 9:38,Las Cruces,NM,USA,Circle,((Starlink satellites?)),4/26/2020,,,32.324738,-106.759443
Open,10/28/2022 1:00,Las Cruces,NM,USA,Circle,UFO Las Cruces NM,10/28/2022,,,32.324738,-106.759443
Open,9/26/2019 21:07,Las Cruces,NM,USA,Circle,I was feeding my dogs at night and saw 4 yellow objects lighting up in the sky in sequence. Then they disappeared. I have a video,9/26/2019,,,32.324738,-106.759443
Open,8/12/2019 21:37,Las Cruces,NM,USA,Circle,I saw a small light become brighter and as it did another and another and another. A total of 5 lights above the Organ mountains in a s,8/12/2019,,,32.324738,-106.759443
Open,8/24/2017 21:20,Las Cruces,NM,USA,Circle,Slowly flashing lights above Las Cruces.,8/25/2017,,,32.324738,-106.759443
Open,5/24/2009 2:15,Las Cruces,NM,USA,Circle,"On April 23, 2009 I saw three objects with bright lights that follow our vechicle on the freeway.",6/30/2009,,,32.324738,-106.759443
Open,6/25/1998 22:18,Las Cruces,NM,USA,Circle,"My father and i were driving home from El Paso, Texas, to Las Cruses, New Mexico. Half way to las cruses,(which is about a 30 min. driv",7/4/1998,,,32.324738,-106.759443
Open,11/20/2021 23:30,Lordsburg,NM,USA,Circle,"Observed a very large, iridescent, green, ball fall from sky and disappear behind a mountain range to my right as I was driving north.",1/26/2022,,,32.348523,-108.707488
Open,9/17/2016 19:36,Los Alamos,NM,USA,Circle,White glowing circular object in the sky. not moving just sitting there for last hour or more. ((NUFORC Note: Balloon? PD)),9/17/2016,,,35.878996,-106.300662
Open,8/18/2018 11:35,Los Lunas,NM,USA,Circle,"A Silver circular object was observed at a very high altitude over Los Lunas, New Mexico. Until obstructed by clouds.",8/21/2018,,,34.804859,-106.733988
Open,3/29/2008 0:05,Los Lunas,NM,USA,Circle,Large bright orange light in the northern sky twards Albuquerque.,3/28/2008,,,34.804859,-106.733988
Open,10/15/2006 2:37,Los Lunas,NM,USA,Circle,The five of us were out driving around a thought to be secret base here in town... We all of the sudden were being followed. I turned d,12/24/2019,,,34.804859,-106.733988
Open,3/8/2014 20:00,Los Lunas,NM,USA,Circle,"Red/White flashing lights moving in sky. Over 15 red flashing lights counted, and they were moving seemed to almost ""shoot.""",3/8/2014,,,34.804859,-106.733988
Open,4/21/2020 22:00,Lovington,NM,USA,Circle,We then used a iPhone camera to zoom in on the object and were surprised with what we saw. It was a circular shaped with a circular typ,4/21/2020,,,32.946759,-103.351723
Open,11/14/2010 18:00,Lovington,NM,USA,Circle,Lovington new Mexico UFO with crash,11/25/2010,,,32.946759,-103.351723
Open,1/14/2010 1:00,McGregor range,NM,USA,Circle,object over mountains,1/29/2010,,,32.077566,-106.22786
Open,9/13/2006 20:45,Melrose,NM,USA,Circle,aircraft following unknown object,9/14/2006,,,34.429048,-103.62882
Open,7/12/2023 5:05,Mesquite,NM,USA,Circle,Saw a bright round moon looking light with several smaller round lights inside,7/12/2023,,,32.165159,-106.696068
Open,1/17/2020 18:00,Mesquite,NM,USA,Circle,Yellowish orange lights seen over the organ mountains,1/17/2020,,,32.165159,-106.696068
Open,6/21/2013 4:25,Milan,NM,USA,Circle,Appear to be circling around each other and taking off of speeds way too fast when I thought it was over more groups appeared in motion,6/21/2013,,,35.170392,-107.894147
Open,4/25/2020 22:00,Moriarty,NM,USA,Circle,UFO in front of the moon.,4/25/2020,,,34.991828,-106.047593
Open,8/25/2017 20:30,Nageezi,NM,USA,Circle,I saw a big white light with two strangers sitting in a bubble type craft in the side of the hill on Hwy 550 N.M.,10/13/2017,,,36.261342,-107.744292
Open,9/15/2000 22:00,Pinos Altos,NM,USA,Circle,An orange ball of light moved out from behind a far off cliff - stopped and stayed in one place for about a minute (my feeling was that,9/18/2004,,,32.863384,-108.221415
Open,7/1/2016 23:30,Placitas,NM,USA,Circle,Revolving lights in clouds over village of Placitas. ((NUFORC Note: Advertising lights?? PD)),7/1/2016,,,35.306251,-106.424425
Open,6/3/2000 14:00,Placitas,NM,USA,Circle,Translucent balloon moved INTO the wind.,6/3/2000,,,35.306251,-106.424425
Open,11/14/2018 6:00,Raton,NM,USA,Circle,Saw this bright star floating. Realized I was way too close. Thought it might be a helicopter hovering with its search light.,11/14/2018,,,36.902566,-104.438086
Open,12/24/2023 6:19,Rio Rancho,NM,USA,Circle,Huge tail coming of object traveling south in the sky,12/24/2023,Y,Rocket,35.231041,-106.662789
Open,9/13/2014 7:45,Rio Rancho,NM,USA,Circle,Circular shape became visible around 7:15 Mountain time and was pure white and as time went by it became a dark brilliant red almost li,9/13/2014,,,35.231041,-106.662789
Open,9/22/2013 6:20,Rio Rancho,NM,USA,Circle,"Bright white, round object in eastern sky seen from church doorway.",9/22/2013,,,35.231041,-106.662789
Open,2/6/2012 5:00,Rio Rancho,NM,USA,Circle,Circle of light drops from the night sky toward earth then disappears,2/26/2012,,,35.231041,-106.662789
Open,12/24/2011 21:45,Rio Rancho,NM,USA,Circle,"Rio Rancho, New Mexico UFO spotted on Christmas Eve",12/24/2011,,,35.231041,-106.662789
Open,1/13/1999 7:15,Rio Rancho,NM,USA,Circle,"Driving east from Rio Rancho into Albuquerque on Paseo Del Norte, I viewed a perfectly lit circle above the Sandia Mountains. The circ",1/13/1999,,,35.231041,-106.662789
Open,11/13/2017 19:00,Roswell,NM,USA,Circle,Lights blinking in sequence across the dark Nothern sky.,11/24/2017,,,33.394758,-104.523489
Open,6/17/1997 4:55,Roswell,NM,USA,Circle,i had a dream about an abductions the year before,12/28/2002,,,33.394758,-104.523489
Open,6/7/2019 16:00,Ruidoso,NM,USA,Circle,"There were four, they were spaced exactly the same distance vertically , the top two were orangish yellow the bottom two weer blueish",6/18/2019,,,33.333231,-105.681385
Open,6/7/2019 16:00,Ruidoso,NM,USA,Circle,"Outside of Ruidoso, N.M. there were 4 round objects in my camera lens. The object were moving in twos near each other.",6/19/2019,,,33.333231,-105.681385
Open,6/18/2018 21:30,Ruidoso,NM,USA,Circle,"1 Bright object split into 5, while moving together.",6/19/2019,,,33.333231,-105.681385
Open,6/29/2018 9:10,Santa Fe,NM,USA,Circle,"Huge bright green lights converge into three smaller bright green lights in Santa Fe, NM.",6/29/2018,,,35.685756,-105.938613
Open,12/21/2015 21:00,Santa Fe,NM,USA,Circle,"There was a circular red/orange object over the mountains east of town (Santa Fe, New Mexico ~ Sangre de Cristo Mountains).",12/22/2015,,,35.685756,-105.938613
Open,8/24/2014 16:00,Santa Fe,NM,USA,Circle,"Multiple objects above Santa Fe, NM.",4/10/2015,,,35.685756,-105.938613
Open,5/20/2008 7:25,Santa Fe,NM,USA,Circle,"A bright solid round light above mountain south of Santa Fe, NM.",5/23/2008,,,35.685756,-105.938613
Open,4/21/2004 0:40,Santa Fe,NM,USA,Circle,There were three balls of light flying in a long triangle,4/24/2004,,,35.685756,-105.938613
Open,12/19/1999 2:30,Santa Fe,NM,USA,Circle,"UFO floats over, truck stops, distributor is stuck to inside of roof, magnetized.",10/18/2003,,,35.685756,-105.938613
Open,2/16/2017 19:00,Santa Fe,NM,USA,Circle,"Slow moving white light low altitude,no sound. ((anonymous report))",2/16/2017,,,35.685756,-105.938613
Open,1/28/1929 15:41,Santa Teresa,NM,USA,Circle,large craft with other smaller crafts moving fast with trails in photos.,1/6/2021,,,31.851827,-106.640427
Open,7/7/2005 0:00,Shiprock,NM,USA,Circle,Blue Neon Craft,7/9/2005,,,36.784903,-108.686807
Open,7/12/2006 5:15,Silver City,NM,USA,Circle,"2 ufo sightings silver city new mexico July 12, 2006",7/12/2006,,,32.769306,-108.280215
Open,5/18/2004 0:00,Silver City,NM,USA,Circle,"white object seen going north to south may 18,2004 in western sky over Silver city,nm. in a.m.",5/18/2004,,,32.769306,-108.280215
Open,6/12/2019 21:45,Socorro,NM,USA,Circle,On June 13th I was coming home from the grocery store with my daughter. I was driving down a local Street when I looked to my right (ea,6/15/2019,,,34.057247,-106.892888
Open,4/28/2016 21:00,Socorro,NM,USA,Circle,5 yellow or orange discs.,5/21/2016,,,34.057247,-106.892888
Open,9/12/1975 22:00,St Augustine Pass Las Cruces,NM,USA,Circle,two moons on the mountain pass,1/6/2022,,,32.316465,-106.772754
Open,6/27/2017 12:00,Taos,NM,USA,Circle,"Daytime white disc sighting In Taos, New Mexico, with video link. ((anonymous report))",7/8/2017,,,36.406326,-105.573264
Open,1/1/2014 0:00,Taos,NM,USA,Circle,Orange lights hovering and making formations by old Taos convent that burnt down.,1/1/2014,,,36.406326,-105.573264
Open,12/30/2003 21:30,Tatum,NM,USA,Circle,"hovering object,circle of lights,in field that shot straight up and stopped 2 times then lights went out and object vanished",1/17/2004,,,33.256097,-103.316036
Open,5/1/2010 23:00,Tijeras,NM,USA,Circle,UFO over Sandia Mountains,5/2/2010,,,35.09107,-106.371174
Open,4/30/2020 20:10,Truth or Consequences,NM,USA,Circle,Was visible to the north. Two large circular red lights. Moved from east to west. Both lights appeared and then they moved west one ov,4/30/2020,,,33.132497,-107.252571
Open,10/14/2010 16:30,Truth or Consequences,NM,USA,Circle,Shiny object reflected sun in white sands area ufo stayed in a stable position then was gone in a flash. Ufo was circular.,10/15/2010,,,33.132497,-107.252571
Open,11/20/2006 23:00,Truth or Consequences,NM,USA,Circle,Looked like a Fourth Of July sparkler--like a colored pinwheel.,11/21/2006,,,33.132497,-107.252571
Open,8/16/2016 20:48,White Sands,NM,USA,Circle,Metallic object viewed on video in sky above White Sands National Monument,9/18/2016,,,32.943564,-106.419441
Open,8/5/2000 7:30,White Sands,NM,USA,Circle,Older relative has picture taken at dusk with 3 glowing white round lights with cone shaped metal tops barely visible. Was vacationing,1/30/2004,,,32.943564,-106.419441
Open,7/7/1997 20:45,White Sands,NM,USA,Circle,It looked like a standard house lightbulb very bright and luminous.,7/15/2004,,,32.943564,-106.419441
Open,10/15/2015 5:23,Willard,NM,USA,Circle,"Bright White Golden Sphere, craft hovering the ground, shooting straight up and then horizontally on Hwy 42 in New Mexico",10/16/2015,,,34.595362,-106.033346
Open,2/2/2011 16:40,,NM,USA,Circle,Many UFO over new mexico white and green,2/4/2011,,,34.5199,-105.8701
Open,5/23/2014 8:00,,NM,USA,Circle,Strange shaped objects above New Mexico sky.,9/23/2014,,,34.5199,-105.8701
Open,9/28/2011 12:30,,NM,USA,Circle,White UFO Over New Mexico And Texas,12/10/2011,,,34.5199,-105.8701
Open,12/25/2013 21:45,Albuquerque,NM,USA,Cone,"Bright cone with rings spinning around it, hovering for 50 minutes.",3/17/2014,,,35.101401,-106.631867
Open,12/24/2013 21:30,Albuquerque,NM,USA,Cone,"Christmas Eve 2013 headed South leaving Albuquerque, saw a craft that looked like a spinning top with rings spinning around it,",2/1/2014,,,35.101401,-106.631867
Open,9/22/2012 18:00,Bernalillo,NM,USA,Cone,"Those New Mexicans from Albuquerque, Rio Rancho and Santa Fe that reported a bright object near the moon really saw a helium balloon.",9/30/2012,,,35.316897,-106.550269
Open,4/10/2009 23:50,Bernallilo,NM,USA,Cone,"Hello! I happened to find this site, and decided to report my observation which took place quite a few months ago while in New Mexico.",12/21/2009,,,35.316897,-106.550269
